"Reservoir_name","Basin","Subbasin","Agency_name","Date","Year","Month","Full_reservoir_level","Live_capacity_FRL","Storage","Level"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-01","2023","07","165.19","1.165E-5","0.00483","160.8"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-02","2023","07","165.19","1.165E-5","0.00533","161.25"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-03","2023","07","165.19","1.165E-5","0.00626","162"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-04","2023","07","165.19","1.165E-5","0.00626","162"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-05","2023","07","165.19","1.165E-5","0.0064","162.1"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-06","2023","07","165.19","1.165E-5","0.00657","162.22"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-07","2023","07","165.19","1.165E-5","0.00682","162.4"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-08","2023","07","165.19","1.165E-5","0.00696","162.5"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-09","2023","07","165.19","1.165E-5","0.00717","162.65"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-10","2023","07","165.19","1.165E-5","0.00751","162.9"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-11","2023","07","165.19","1.165E-5","0.00854","163.5"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-12","2023","07","165.19","1.165E-5","0.00898","163.75"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-13","2023","07","165.19","1.165E-5","0.00933","163.95"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-14","2023","07","165.19","1.165E-5","0.0097","164.15"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-15","2023","07","165.19","1.165E-5","0.01062","164.65"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-16","2023","07","165.19","1.165E-5","0.01099","164.85"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-17","2023","07","165.19","1.165E-5","0.01148","165.1"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-18","2023","07","165.19","1.165E-5","0.01165","165.19"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-19","2023","07","165.19","1.165E-5","0.01165","165.19"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-20","2023","07","165.19","1.165E-5","0.01165","165.19"
"Madhuvanti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-21","2023","07","165.19","1.165E-5","0.01165","165.19"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-01","2023","07","104.25","1.144E-5","0.00169","98.93"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-02","2023","07","104.25","1.144E-5","0.00202","99.31"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-03","2023","07","104.25","1.144E-5","0.00249","99.83"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-04","2023","07","104.25","1.144E-5","0.00253","99.87"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-05","2023","07","104.25","1.144E-5","0.00253","99.87"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-06","2023","07","104.25","1.144E-5","0.00253","99.87"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-07","2023","07","104.25","1.144E-5","0.00253","99.87"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-08","2023","07","104.25","1.144E-5","0.00253","99.87"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-09","2023","07","104.25","1.144E-5","0.00253","99.87"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-10","2023","07","104.25","1.144E-5","0.00253","99.87"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-11","2023","07","104.25","1.144E-5","0.0026","99.95"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-12","2023","07","104.25","1.144E-5","0.00264","99.99"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-13","2023","07","104.25","1.144E-5","0.00272","100.06"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-14","2023","07","104.25","1.144E-5","0.00326","100.48"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-15","2023","07","104.25","1.144E-5","0.00345","100.63"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-16","2023","07","104.25","1.144E-5","0.00365","100.78"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-17","2023","07","104.25","1.144E-5","0.00375","100.86"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-18","2023","07","104.25","1.144E-5","0.00383","100.92"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-19","2023","07","104.25","1.144E-5","0.00412","101.1"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-20","2023","07","104.25","1.144E-5","0.00426","101.18"
"Malan","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-21","2023","07","104.25","1.144E-5","0.00444","101.29"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-01","2023","07","159.37","2.64E-6","0.00029","155.1"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-02","2023","07","159.37","2.64E-6","0.00029","155.1"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-03","2023","07","159.37","2.64E-6","0.00029","155.1"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-04","2023","07","159.37","2.64E-6","0.00029","155.1"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-05","2023","07","159.37","2.64E-6","0.00029","155.1"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-06","2023","07","159.37","2.64E-6","0.00029","155.1"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-07","2023","07","159.37","2.64E-6","0.00037","155.5"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-08","2023","07","159.37","2.64E-6","0.00041","155.65"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-09","2023","07","159.37","2.64E-6","0.00041","155.65"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-10","2023","07","159.37","2.64E-6","0.00045","155.8"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-11","2023","07","159.37","2.64E-6","0.00045","155.8"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-12","2023","07","159.37","2.64E-6","0.00045","155.8"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-13","2023","07","159.37","2.64E-6","0.00045","155.8"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-14","2023","07","159.37","2.64E-6","0.00045","155.8"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-15","2023","07","159.37","2.64E-6","0.00045","155.8"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-16","2023","07","159.37","2.64E-6","0.00045","155.8"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-17","2023","07","159.37","2.64E-6","0.00045","155.8"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-18","2023","07","159.37","2.64E-6","0.00045","155.8"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-19","2023","07","159.37","2.64E-6","0.00048","155.9"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-20","2023","07","159.37","2.64E-6","0.00051","156"
"Malgadh","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-21","2023","07","159.37","2.64E-6","0.00068","156.6"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-01","2023","07","78.1","6.9E-6","0.00221","75.65"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-02","2023","07","78.1","6.9E-6","0.00255","76"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-03","2023","07","78.1","6.9E-6","0.00255","76"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-04","2023","07","78.1","6.9E-6","0.0028","76.2"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-05","2023","07","78.1","6.9E-6","0.0028","76.2"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-06","2023","07","78.1","6.9E-6","0.00317","76.5"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-07","2023","07","78.1","6.9E-6","0.00432","77.2"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-08","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-09","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-10","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-11","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-12","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-13","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-14","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-15","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-16","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-17","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-18","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-19","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-20","2023","07","78.1","6.9E-6","0.0057","77.8"
"Malpara","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-21","2023","07","78.1","6.9E-6","0.0057","77.8"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-01","2023","07","83.18","1.229E-5","0.00457","79.2"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-02","2023","07","83.18","1.229E-5","0.00457","79.2"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-03","2023","07","83.18","1.229E-5","0.00457","79.2"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-04","2023","07","83.18","1.229E-5","0.00457","79.2"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-05","2023","07","83.18","1.229E-5","0.00457","79.2"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-06","2023","07","83.18","1.229E-5","0.00457","79.2"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-07","2023","07","83.18","1.229E-5","0.00457","79.2"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-08","2023","07","83.18","1.229E-5","0.00457","79.2"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-09","2023","07","83.18","1.229E-5","0.00469","79.3"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-10","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-11","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-12","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-13","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-14","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-15","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-16","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-17","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-18","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-19","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-20","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mathal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","Gujarat","2023-07-21","2023","07","83.18","1.229E-5","0.00481","79.4"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-01","2023","07","157.1","4.386E-5","NA","150.52"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-02","2023","07","157.1","4.386E-5","NA","150.74"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-03","2023","07","157.1","4.386E-5","NA","150.74"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-04","2023","07","157.1","4.386E-5","NA","150.74"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-05","2023","07","157.1","4.386E-5","NA","150.73"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-06","2023","07","157.1","4.386E-5","0.00731","150.78"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-07","2023","07","157.1","4.386E-5","0.00761","150.9"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-08","2023","07","157.1","4.386E-5","0.00841","151.21"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-09","2023","07","157.1","4.386E-5","0.00841","151.21"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-10","2023","07","157.1","4.386E-5","0.00846","151.23"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-11","2023","07","157.1","4.386E-5","0.01014","151.88"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-12","2023","07","157.1","4.386E-5","0.01024","151.92"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-13","2023","07","157.1","4.386E-5","0.01024","151.92"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-14","2023","07","157.1","4.386E-5","0.01024","151.92"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-15","2023","07","157.1","4.386E-5","0.01024","151.92"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-16","2023","07","157.1","4.386E-5","0.01024","151.92"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-17","2023","07","157.1","4.386E-5","0.01024","151.92"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-18","2023","07","157.1","4.386E-5","0.01024","151.92"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-19","2023","07","157.1","4.386E-5","0.01035","151.96"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-20","2023","07","157.1","4.386E-5","0.01109","152.14"
"Mazam","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-21","2023","07","157.1","4.386E-5","0.01109","152.14"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-01","2023","07","214.59","5.313E-5","0.02271","209.07"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-02","2023","07","214.59","5.313E-5","0.02271","209.07"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-03","2023","07","214.59","5.313E-5","0.02271","209.07"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-04","2023","07","214.59","5.313E-5","0.02271","209.07"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-05","2023","07","214.59","5.313E-5","0.02267","209.06"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-06","2023","07","214.59","5.313E-5","0.02267","209.06"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-07","2023","07","214.59","5.313E-5","0.02267","209.06"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-08","2023","07","214.59","5.313E-5","0.02267","209.06"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-09","2023","07","214.59","5.313E-5","0.02267","209.06"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-10","2023","07","214.59","5.313E-5","0.02267","209.06"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-11","2023","07","214.59","5.313E-5","0.02311","209.16"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-12","2023","07","214.59","5.313E-5","0.02328","209.2"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-13","2023","07","214.59","5.313E-5","0.02328","209.2"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-14","2023","07","214.59","5.313E-5","0.02328","209.2"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-15","2023","07","214.59","5.313E-5","0.02328","209.2"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-16","2023","07","214.59","5.313E-5","0.02328","209.2"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-17","2023","07","214.59","5.313E-5","0.02328","209.2"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-18","2023","07","214.59","5.313E-5","0.02328","209.2"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-19","2023","07","214.59","5.313E-5","0.02328","209.2"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-20","2023","07","214.59","5.313E-5","0.02328","209.2"
"Meshwo","Sabarmati Basin","Sabarmati Upper","Gujarat","2023-07-21","2023","07","214.59","5.313E-5","0.02328","209.2"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-01","2023","07","91.8","5.85E-6","0.00161","88.8"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-02","2023","07","91.8","5.85E-6","0.00161","88.8"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-03","2023","07","91.8","5.85E-6","0.00161","88.8"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-04","2023","07","91.8","5.85E-6","0.00161","88.8"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-05","2023","07","91.8","5.85E-6","0.00161","88.8"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-06","2023","07","91.8","5.85E-6","0.00161","88.8"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-07","2023","07","91.8","5.85E-6","0.00161","88.8"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-08","2023","07","91.8","5.85E-6","0.00161","88.8"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-09","2023","07","91.8","5.85E-6","0.00161","88.8"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-10","2023","07","91.8","5.85E-6","0.00185","89.1"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-11","2023","07","91.8","5.85E-6","0.00185","89.1"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-12","2023","07","91.8","5.85E-6","0.00185","89.1"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-13","2023","07","91.8","5.85E-6","0.00185","89.1"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-14","2023","07","91.8","5.85E-6","0.00185","89.1"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-15","2023","07","91.8","5.85E-6","0.00185","89.1"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-16","2023","07","91.8","5.85E-6","0.00185","89.1"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-17","2023","07","91.8","5.85E-6","0.00185","89.1"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-18","2023","07","91.8","5.85E-6","0.00185","89.1"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-19","2023","07","91.8","5.85E-6","0.00185","89.1"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-20","2023","07","91.8","5.85E-6","0.00585","91.8"
"Minsar (V)","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-21","2023","07","91.8","5.85E-6","0.00585","91.8"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-01","2023","07","18.65","2.024E-5","0.00956","16.6"
